id	unitCode	title	media_count	media_id	topics	object_type	medium	artist	date
edanmdm-saam_1969.160	SAAM	Untitled	1.0	SAAM-1969.160_1	Architecture|Figure group	Drawing	conte crayon	Frank Edwin Scott, born Buffalo, NY 1863-died Paris, France 1929	1929
edanmdm-saam_1916.3.1	SAAM	Abraham Lincoln	1.0	SAAM-1916.3.1_1	Occupations|Men|Portraits|Political|Presidents	Painting	oil on canvas	George H. Story, born New Haven, CT 1835-died New York City 1922	1916
edanmdm-saam_1950.2.25B	SAAM	Crumpled and Withered Leaf Edge Mimicking Caterpillar, study for book Concealing Coloration in the Animal Kingdom	1.0	SAAM-1950.2.25B_1	Leaves|Animals|Insects|Caterpillars|Foliage	Painting	watercolor	Gerald H. Thayer, born Cornwall-on-Hudson, NY 1883-died Keene, NH 1939	
edanmdm-saam_1986.65.207	SAAM	Representation of the Different Ways Leading to Everlasting Life or Eternal Damnation	1.0	SAAM-1986.65.207_1	Heaven|Jerusalem|Figure group|Religion|Death|Bible, N.T.|Allegory|Jesus Christ|Hell	Folk Art	pen and ink, watercolor, and pencil on paper	Unidentified	1848-1860
edanmdm-saam_1963.8.2	SAAM	Portrait of a Boy with a Whip	1.0	SAAM-1963.8.2_1	Men|Portraits|Children|not dated	Painting-Miniature	watercolor on ivory	Unidentified	ca. 1830
edanmdm-saam_1970.355.717	SAAM	Drummond Willow (Salix drummondiana)	1.0	SAAM-1970.355.717_1	Drummond willow|Salix drummondiana|Botanical study	Painting	watercolor on paper	Mary Vaux Walcott, born Philadelphia, PA 1860-died St. Andrews, New Brunswick, Canada 1940	1921
edanmdm-saam_1970.355.352	SAAM	Vernal Iris (Iris verna)	1.0	SAAM-1970.355.352_2	Iris verna|Vernal iris|Botanical study	Painting	watercolor on paper	Mary Vaux Walcott, born Philadelphia, PA 1860-died St. Andrews, New Brunswick, Canada 1940	1918
edanmdm-saam_1972.84.12	SAAM	The Evening Lamp	1.0	SAAM-1972.84.12_1	Amusements|Reading|Landscapes|Evening|Architecture|Figure female|Recreation|Living room|Lamps|Domestic|Time|Furnishings	Graphic Arts-Print	drypoint and etching on paper	J. Alden Weir, born West Point, NY 1852-died New York City 1919	ca. 1887-1893
edanmdm-saam_1973.130.296	SAAM	Boy with the Torn Hat	1.0	SAAM-1973.130.296_1	Sully, Thomas|Homage|Clothing and dress|Dress accessories|Figure male|Hats|Children	Graphic Arts-Print	photomechanical wood engraving on paper	Henry Wolf, born Eckwersheim, Alsace 1852-died New York City 1916	1915
edanmdm-saam_1973.130.234	SAAM	Young Woman at a Window	1.0	SAAM-1973.130.234_1	Vermeer, Johannes|Architecture|Figure female|Homage|Clothing and dress|Dress accessories|Tables|Hats|Dish|Windows|Detail|Furnishings	Graphic Arts-Print	wood engraving on paper	Henry Wolf, born Eckwersheim, Alsace 1852-died New York City 1916	1907
edanmdm-saam_1929.8.326.1	SAAM	Cup				Decorative Arts-Ceramic	ceramic	Unidentified	1175-1250
edanmdm-saam_1935.8.33	SAAM	Fan	1.0	SAAM-1935.8.33_1	Musical instruments|Fans|Classical dress|Figure female|Clothing and dress|Dress accessories|History	Decorative Arts	paper; ivory	Unidentified (French)	1790-1820
edanmdm-saam_1929.8.147.37	SAAM	Bottle	1.0	SAAM-1929.8.147.37_1		Decorative Arts-Glass	glass	Unidentified	
edanmdm-saam_1929.8.366	SAAM	Personification of Contemplative Life				Decorative Arts	stained glass and metal	Unidentified	12th century, third quarter
edanmdm-saam_1992.66.5	SAAM	Portrait of Hiram Powers' Daughter	1.0	SAAM-1992.66.5_1	Women|Figure female|Portraits|Children	Painting	oil on canvas	Miner Kilbourne Kellogg, born Manlius Square, NY 1814-died Toledo, OH 1889	n.d.
edanmdm-saam_1992.66.19	SAAM	George Manuel Moro, Greek Pilot	1.0	SAAM-1992.66.19_1	Pilot|Ethnicity|Art|Occupations|Transportation|Men|Figure male|Portraits	Drawing	pencil on paper	Miner Kilbourne Kellogg, born Manlius Square, NY 1814-died Toledo, OH 1889	1843
edanmdm-saam_1992.13.20	SAAM	A Child of the People	1.0	SAAM-1992.13.20_1	Ethnicity|Toys|Japanese dress|Clothing and dress|Children	Graphic Arts-Print	color woodcut on paper	Helen Hyde, born Lima, NY 1868-died Pasadena, CA 1919	1901
edanmdm-saam_1994.91.90	SAAM	Dog-Fennel, Anthemus Catula	1.0	SAAM-1994.91.90_1	Dog-fennel|Flowers	Photography-Photoprint	cyanotype photograms	Bertha E. Jaques, born Covington, OH 1863-died Chicago IL 1941	ca. 1910
edanmdm-saam_1994.91.154	SAAM	Medical Supply Boat, Appomattox Landing, Virginia, from Gardner's Sketchbook of the Civil War	1.0	SAAM-1994.91.154_1	Boats and boating|Landscapes|Architecture|Civil War, 1861-1865|American Civil War (1861-1865)|Riverboat|History|Figure(s) in exterior|Waterscapes|Wharf	Photography-Photoprint	albumen silver print	John Reekie, active 1860s	1865, published 1865
edanmdm-saam_1996.63.126	SAAM	1860-1870, from Harper's Weekly, January 8, 1870	1.0	SAAM-1996.63.126_1	Soldiers|Cannon|Literature|Occupations|American Civil War (1861-1865)|Figure group|Portraits|Time|Emancipation Proclamation|Allegory|History|Educators|Civil War, 1861-1865|Weapons|Education|Men|Harper's Weekly|Military	Graphic Arts-Print	wood engraving on paper	Winslow Homer, born Boston, MA 1836-died Prout's Neck, ME 1910	1870
edanmdm-saam_1991.56.327	SAAM	Abydos, February 7, 1844, Turkey	1.0	SAAM-1991.56.327_1		Drawing	pencil on paper	Miner Kilbourne Kellogg, born Manlius Square, NY 1814-died Toledo, OH 1889	
edanmdm-saam_1997.105.16	SAAM	Amapala, Honduras	1.0	SAAM-1997.105.16_1	Landscapes	Photography-Photoprint	albumen silver print	Eadweard Muybridge, born Kingston-upon-Thames, England 1830-died Kingston-upon-Thames, England 1904	1875, published 1877
edanmdm-saam_1973.167.33	SAAM	A Young Miami Chief, from The Aboriginal Portfolio	1.0	SAAM-1973.167.33_1	Ethnicity	Graphic Arts-Print	hand-colored lithograph on paper	James Otto Lewis, born Philadelphia, PA 1799-died New York City 1858	1835
edanmdm-saam_2002.48.20	SAAM	Farm Scene	1.0	SAAM-2002.48.20_1	Landscapes|Architecture|Farms	Photography-Photoprint	photographic print with applied color	Unidentified	ca. 1920
edanmdm-saam_2009.44.16	SAAM	[Couple]	1.0	SAAM-2009.44.16_1	Women|Men|Portraits|Male and female	Photography-Photoprint	tintype with applied color	Unidentified	ca. 1865-1885
edanmdm-saam_1983.83.285	SAAM	Caernarvon Castle	1.0	SAAM-1983.83.285_1	Boats and boating|Landscapes|Architecture|Caernarvon|Caernarvon Castle|Wales|Castles	Painting	watercolor and pencil on paper	George Elbert Burr, born Monroe Falls, OH 1859-died Phoenix, AZ 1939	1899
edanmdm-saam_1983.83.206	SAAM	(Sketchbook) Corner of Castle at Aigle	1.0	SAAM-1983.83.206_1	Mountains|Landscapes|Architecture|Castles|Aigle	Drawing	pencil on paper	George Elbert Burr, born Monroe Falls, OH 1859-died Phoenix, AZ 1939	1899
edanmdm-saam_1983.83.275	SAAM	The Wye near Ross	1.0	SAAM-1983.83.275_1	Landscapes|Wales|Wye River|Rivers|Ross	Painting	watercolor and pencil on paper	George Elbert Burr, born Monroe Falls, OH 1859-died Phoenix, AZ 1939	1899
edanmdm-saam_1944.11.1	SAAM	Clearing after September Gale--Maine Coast	1.0	SAAM-1944.11.1_1	Weather|Landscapes|Coasts|Storms|Autumn|Rocks|Seasons|Waterscapes|Sea	Painting	oil on canvas	Howard Russell Butler, born New York City 1856-died Princeton, NJ 1934	ca. 1924
edanmdm-saam_1985.66.304	SAAM	Co-ee-há-jo, a Chief	1.0	SAAM-1985.66.304_1	Ethnicity|Chief|Occupations|Men|Portraits	Painting	oil on canvas	George Catlin, born Wilkes-Barre, PA 1796-died Jersey City, NJ 1872	1838
edanmdm-saam_1915.11.19	SAAM	The Clown	1.0	SAAM-1915.11.19_1	Stool|Staffs (Sticks, canes, etc.)|Costume|Clothing and dress|Figure male|Dress accessories|Clown costume|Furnishings	Drawing	crayon on paper	Jules Cheret, French, born Paris, France 1836-died Nice, France 1932	1915
edanmdm-saam_1976.149.11	SAAM	(The Legend of Sleepy Hollow Illustration)				Drawing		Felix Octavius Carr Darley, born Philadelphia, PA 1822-died Claymont, DE 1888	
edanmdm-saam_1966.78.3	SAAM	Figures at a Stand			Commercial|Architecture|Occupations|Figure group|Vendor|Market	Painting	watercolor and charcoal	Preston Dickinson, born New York City 1889-died Irun, Spain 1930	n.d.
edanmdm-saam_1967.14.150	SAAM	The Combat	1.0	SAAM-1967.14.150_1	Landscapes|Weapons|Evil|Violence|Swords|Figure group|Nudity|State of being	Graphic Arts-Print		George Thomas Doo, English, born Christchurch, England 1800-died Sutton, England 1886	
edanmdm-saam_1978.77.14	SAAM	Walt Whitman's Birthplace	1.0	SAAM-1978.77.14_1	Trees|Landscapes|Architecture|Domestic|Walt Whitman Birthplace|Dwellings	Graphic Arts-Print	etching	Childe Hassam, born Dorchester, MA 1859-died East Hampton, NY 1935	1927
edanmdm-saam_1962.4.14	SAAM	Royal Oak	1.0	SAAM-1962.4.14_1	Trees|Landscapes|Autumn|Royal Oak|Seasons	Painting	watercolor	William Henry Holmes, born Cadiz, OH 1846-died Royal Oak, MI 1933	1932
edanmdm-saam_1985.27	SAAM	Portrait of Agnes Elizabeth Claflin	1.0	SAAM-1985.27_1	Women|Portraits|Children	Painting	oil on canvas mounted on fiberboard	William Morris Hunt, born Brattleboro, VT 1824-died Appledore, NH 1879	1873
edanmdm-saam_1967.54.90	SAAM	Le Pecheur				Graphic Arts-Print	engraving	Charles Louis Kratké, French, born Paris, France 1848-died 1921/22	n.d.
edanmdm-saam_1983.90.88	SAAM	S.O.D.	1.0	SAAM-1983.90.88_1	Sleep|Men|State of being|Portraits	Painting	watercolor and pencil on paper	Thomas La Farge, born Paris, France 1904-died Atlantic Ocean 1943	1931
edanmdm-saam_1935.13.3	SAAM	Admiral's House in Amsterdam	1.0	SAAM-1935.13.3_1	Boats and boating|Architecture|Amsterdam|Canals|Domestic|Cityscapes|Waterscapes|Dwellings	Graphic Arts-Print	etching	Clifford Addams, born Woodbury, NJ 1876-died New York City 1942	n.d.
edanmdm-saam_1927.5.2	SAAM	The Parthenon, East Facade	1.0	SAAM-1927.5.2_1	Ruins|Landscapes|Architecture|Temple|Parthenon	Painting	watercolor	Henry Bacon, born Haverhill, MA 1839-died Cairo, Egypt 1912	n.d.
edanmdm-saam_1951.14.53	SAAM	Laura in Blacks	1.0	SAAM-1951.14.53_1	Women|Art|Occupations|Portraits|Artists	Painting	oil on canvas	Alice Pike Barney, born Cincinnati, OH 1857-died Los Angeles, CA 1931	1899
edanmdm-saam_1965.52	SAAM	Madame R.	1.0	SAAM-1965.52_1	Women|Portraits	Drawing	pastel on fiberboard	Alice Pike Barney, born Cincinnati, OH 1857-died Los Angeles, CA 1931	ca. 1912
edanmdm-saam_1974.69.17	SAAM	Corner of the Terrace, Versailles	1.0	SAAM-1974.69.17_1	Landscapes|Architecture|Versailles Gardens|Versailles|Castles|Versailles Palace|Parks	Painting	oil on fabric: canvas mounted on paperboard	Carroll Beckwith, born Hannibal, MO 1852-died New York City 1917	1911
edanmdm-saam_1967.63.86	SAAM	Two Female Nudes, Sitting	1.0	SAAM-1967.63.86_1	Women|Art|Occupations|Models (representations)|Figure group|Nudity	Drawing	drawing	Carl Newman, born Philadelphia, PA 1858-died Abington, PA 1932	
edanmdm-saam_1970.184	SAAM	Christ Tempted by the Devil	1.0	SAAM-1970.184_1	Landscapes|Evil|Devil|Temptation|Religion|State of being|Cities and towns|Rocks|Bible, N.T.|Angels|Jesus Christ	Painting	oil on wood	John Ritto Penniman, born Milford, MA 1782-died Baltimore, MD 1841	1818
edanmdm-saam_1949.8.2	SAAM	Beach of Bass Rocks, Gloucester, Massachusetts	1.0	SAAM-1949.8.2_2	Landscapes|Boats and boating|Coasts|Architecture|Sailboats|Beaches	Painting	oil on canvas	F. K. M. Rehn, born Philadelphia, PA 1848-died Magnolia, MA 1914	1881
edanmdm-saam_1929.6.94	SAAM	Florizel and Perdita	1.0	SAAM-1929.6.94_1	Courting|Landscapes|Literature|Recreation|Winter's Tale|Shakespeare|Figure group	Painting	oil on canvas mounted on fiberboard	Albert Pinkham Ryder, born New Bedford, MA 1847-died New York City 1917	by 1887
edanmdm-saam_1971.236	SAAM	Abraham Lincoln the Martyr	1.0	SAAM-1971.236_1	Occupations|Men|Religion|Portraits|Political|Angels|Presidents|Martyr	Graphic Arts-Print	mezzotint, line engraving and stipple	John Sartain, born London, England 1808-died Philadelphia, PA 1897	ca. 1866
edanmdm-saam_1966.39.5	SAAM	Area Broken by Perpendiculars	1.0	SAAM-1966.39.5_1	Art, abstract|Art|Geometric	Painting	opaque watercolor	Joseph Schillinger, born Kharkov, Russia 1895-died New York City 1943	ca. 1934
edanmdm-saam_1950.2.21	SAAM	Pine-Tuft Caterpillar, study for book Concealing Coloration in the Animal Kingdom	1.0	SAAM-1950.2.21_1	Animals|Insects|Pine|Caterpillars|Foliage	Painting	watercolor	Gerald H. Thayer, born Cornwall-on-Hudson, NY 1883-died Keene, NH 1939	
edanmdm-saam_1979.144.83	SAAM	Cheyenne Warrior in Feather Headdress with Shield	1.0	SAAM-1979.144.83_2	Ethnicity|Soldiers|Weapons|Shield|Occupations|Clothing and dress|Figure male|Dress accessories|Military|Spear	Painting	gouache on paper	Monroe Tsatoke, born Saddle Mountain, OK 1904-died OK 1937	ca. 1915-1937
edanmdm-saam_1968.36	SAAM	Family Group before United States Capitol	1.0	SAAM-1968.36_1	Landscapes|Animals|Architecture|Government|Dogs|Portraits|Family|U. S. Capitol	Folk Art	oil on canvas	Unidentified	ca. 1850
edanmdm-saam_1967.54.31	SAAM	Nell Gwynne	1.0	SAAM-1967.54.31_1	Women|Architecture|Food habits|Figure group|Dining room|Portraits|Foodstuff|Furnishings|Amusements|Animals|Recreation|Dogs|Domestic|Tables	Graphic Arts-Print	engraving	Unidentified (British)	n.d.
edanmdm-saam_1966.42.3	SAAM	Post Office	1.0	SAAM-1966.42.3_1	Architecture|Government|Post office|Cityscapes|Streets|Vehicles|Carriage	Graphic Arts-Print	lithograph on paper mounted on paperboard	Unidentified	n.d.
edanmdm-saam_1970.355.667	SAAM	Yellow Cucumbertree (Magnolia cordata)	1.0	SAAM-1970.355.667_1	Yellow cucumbertree|Magnolia cordata|Botanical study	Painting	watercolor on paper	Mary Vaux Walcott, born Philadelphia, PA 1860-died St. Andrews, New Brunswick, Canada 1940	1922
edanmdm-saam_1972.84.46	SAAM	Sketch of a Child	1.0	SAAM-1972.84.46_1	Children	Graphic Arts-Print	etching on paper	J. Alden Weir, born West Point, NY 1852-died New York City 1919	ca. 1887-1893
edanmdm-saam_1973.130.291	SAAM	Karl Friedrich Abel	1.0	SAAM-1973.130.291_1	Composer|Animals|Architecture|Music|Dogs|Domestic|Men|Portraits|Entertainers|Dwellings	Graphic Arts-Print	wood engraving on paper	Henry Wolf, born Eckwersheim, Alsace 1852-died New York City 1916	1914
edanmdm-saam_1964.10.1	SAAM	The Sonata	1.0	SAAM-1964.10.1_1	Women|Pianos|Music|Figure group|Entertainers|Viola	Graphic Arts-Mechanical Reproduction	photomechanical wood engraving on paper	Henry Wolf, born Eckwersheim, Alsace 1852-died New York City 1916	1897
edanmdm-saam_1929.8.264.40	SAAM	Necklace Bead				Decorative Arts-Jewelry	glass	Unidentified	
edanmdm-saam_1996.63.39	SAAM	Scene in Union Square, New York, on a March Day, from Harper's Weekly, April 7, 1860	1.0	SAAM-1996.63.39_1	Wind|Literature|Occupations|Clothing and dress|Figure group|State of being|Cook|Union Square|Dress accessories|Service|Policeman|Square|Cartoons|Weather|Men|Cityscapes|Hats|Handicapped|Political|Giant|Streets|Harper's Weekly	Graphic Arts-Print	wood engraving on paper	Winslow Homer, born Boston, MA 1836-died Prout's Neck, ME 1910	1860
edanmdm-saam_1996.63.124	SAAM	Army of the Potomac - Sleeping on their Arms, from Harper's Weekly, May 28, 1864	1.0	SAAM-1996.63.124_1	Soldiers|Sleep|Literature|Weapons|Occupations|Men|Figure group|State of being|Firearms|Harper's Weekly|Military	Graphic Arts-Print	wood engraving on paper	Winslow Homer, born Boston, MA 1836-died Prout's Neck, ME 1910	1864
edanmdm-saam_1999.27.79	SAAM	Mourning Pin	1.0	SAAM-1999.27.79_1	Landscapes|Primitive|Figure female|Sorrow|Monuments|Tomb|State of being|Religion|Angels|Mourning|Emotions	Painting-Miniature	watercolor, mother of pearl, and metal on ivory	Unidentified	1790s
edanmdm-saam_1950.2.17B	SAAM	Heterocampa Biundata, Walker, study for book Concealing Coloration in the Animal Kingdom	1.0	SAAM-1950.2.17B_1	Botanical study	Graphic Arts-Print	watercolor	Abbott Handerson Thayer, born Boston, MA 1849-died Dublin, NH 1921	n.d.
edanmdm-saam_1967.14.27	SAAM	Boy with Cow and Calf by River	1.0	SAAM-1967.14.27_1	Landscapes|Animals|Cattle|Figure male|Rivers|Children	Graphic Arts-Print	lithograph on paper	Louis Emmanuel Soulange-Tessier, French, born Amiens, France 1814-died Paris, France 1898	n.d.
edanmdm-saam_2004.29.31	SAAM	Morris and Essex Canal at Waterloo, New Jersey	1.0	SAAM-2004.29.31_1	Landscapes|Canals|Waterloo|Waterscapes	Photography-Photoprint	chromolithograph	Unidentified	1900
edanmdm-saam_1985.66.598	SAAM	Elk Grazing on an Autumn Prairie	1.0	SAAM-1985.66.598_1	Western|Landscapes|Animals|Autumn|Men|Figure group|Plains|Seasons	Painting	oil on canvas	George Catlin, born Wilkes-Barre, PA 1796-died Jersey City, NJ 1872	1846-1848
edanmdm-saam_1983.83.164	SAAM	Near Roche, Vaud	1.0	SAAM-1983.83.164_1	Mountains|Landscapes|Vaud|Roche|Farms	Drawing	pencil on paper	George Elbert Burr, born Monroe Falls, OH 1859-died Phoenix, AZ 1939	1899
edanmdm-saam_1983.83.71	SAAM	Untitled	1.0	SAAM-1983.83.71_1	Mountains|Western|Weather|Mojave Desert|Wind|Landscapes|Deserts	Drawing	pencil and soft-ground wax on paper	George Elbert Burr, born Monroe Falls, OH 1859-died Phoenix, AZ 1939	ca. 1921
edanmdm-saam_1969.65.26A	SAAM	Woman Bathing (poster)	1.0	SAAM-1969.65.26A_1-000001		Graphic Arts-Print	poster	Mary Cassatt, born Allegheny City, PA 1844-died Mesnil-Theribus, France 1926	
edanmdm-saam_1985.66.197	SAAM	Chée-ah-ká-tchée, Wife of Nót-to-way	1.0	SAAM-1985.66.197_1	Women|Ethnicity|Portraits	Painting	oil on canvas	George Catlin, born Wilkes-Barre, PA 1796-died Jersey City, NJ 1872	1835-1836
edanmdm-saam_1985.66.66-67	SAAM	Túnk-aht-óh-ye, Thunderer, a Boy, and Wun-pán-to-mee, White Weasel, a Girl	1.0	SAAM-1985.66.66-67_1	Women|Ethnicity|Men|Portraits|Children	Painting	oil on canvas	George Catlin, born Wilkes-Barre, PA 1796-died Jersey City, NJ 1872	1834
edanmdm-saam_1929.6.15	SAAM	Lady and the Tiger	1.0	SAAM-1929.6.15_1	Landscapes|Animals|Figure female|Forests and forestry|Tiger	Painting	watercolor	Frederick Stuart Church, Grand Rapids, MI 1842-New York City 1924	1900
edanmdm-saam_1980.124.36	SAAM	Balance	1.0	SAAM-1980.124.36_1	Figure female|Nudity	Graphic Arts-Print	woodcut on paper	Arthur B. Davies, born Utica, NY 1862-died Florence, Italy 1928	ca. 1898
edanmdm-saam_1982.47	SAAM	Self-Portrait	1.0	SAAM-1982.47_1	Art|Painters|Self-portraits|Occupations|Men|Portraits	Painting	oil on paperboard	William de Leftwich Dodge, born Liberty, VA 1867-died New York City 1935	ca. 1925
edanmdm-saam_1929.12.16	SAAM	Mrs. Calvin Coolidge	1.0	SAAM-1929.12.16_1	Women|Portraits	Sculpture	plaster	Moses Wainer Dykaar, born Vilna, Russia 1884-died New York City 1933	ca. 1920-1929
edanmdm-saam_1913.7.1	SAAM	Autumn Landscape	1.0	SAAM-1913.7.1_2	Trees|Landscapes|Autumn|Rivers|Seasons	Painting	oil on canvas	Du Bois Fenelon Hasbrouck, born Pine Hill, NY 1860-died Stamford, NY 1917	1886
edanmdm-saam_1971.440B	SAAM	Untitled	1.0	SAAM-1971.440B_1	Art, abstract|Art	Painting	oil on paperboard mounted on paperboard	Alfred H. Maurer, born New York City 1868-died New York City 1932	before 1926
edanmdm-saam_1975.6.2	SAAM	Clinton Hall	1.0	SAAM-1975.6.2_1	Clinton Hall|Architecture|Government|Figure group|Cityscapes|Streets	Graphic Arts-Print	lithograph on paper	C. F. William Mielatz, born Breddin, Germany 1864-died New York City 1919	1898
edanmdm-saam_1975.76.2	SAAM	The Magi	1.0	SAAM-1975.76.2_1	Magi|Religion|Nativity|Bible, N.T.	Painting	oil on canvas mounted on paperboard	H. Siddons Mowbray, born Alexandria, Egypt 1858-died Washington, CT 1928	ca. 1915
